fips_code,population_estimate_2020,population_estimate_2021,population_estimate_2022,population_estimate_2022
24035,50033.0,50922.0,51720.0,52508.0
24037,113999.0,114650.0,114783.0,115281.0
24039,24561.0,24546.0,24608.0,24910.0
24041,37488.0,37756.0,37814.0,37823.0
24043,154697.0,155143.0,155257.0,155813.0
24045,103565.0,104114.0,104486.0,104800.0
24047,52522.0,53398.0,53934.0,54171.0
24510,583157.0,576578.0,569107.0,565239.0
25001,228012.0,232315.0,232078.0,231735.0
25003,128619.0,128376.0,127547.0,126818.0
25005,576772.0,579756.0,579744.0,581841.0
25007,20593.0,21127.0,20962.0,20819.0
25009,807791.0,807360.0,806499.0,810089.0
25011,70923.0,70991.0,70995.0,70836.0
25013,464311.0,462862.0,460758.0,460291.0
25015,146616.0,163128.0,162518.0,162502.0
25017,1628235.0,1617262.0,1616794.0,1623952.0
25019,14237.0,14506.0,14443.0,14444.0
25021,724554.0,724471.0,725469.0,727473.0
25023,530200.0,533059.0,533248.0,535308.0
25025,797181.0,774514.0,768812.0,768425.0
25027,859669.0,862224.0,862873.0,866866.0
26001,10192.0,10295.0,10397.0,10489.0
26003,8842.0,8774.0,8773.0,8757.0
26005,120669.0,121068.0,121290.0,121939.0
26007,28886.0,28939.0,28833.0,28904.0
26009,23458.0,23879.0,24265.0,24409.0
26011,15001.0,15016.0,15123.0,15145.0
26013,8142.0,8286.0,8283.0,8310.0
26015,62598.0,63141.0,63402.0,63808.0
26017,103742.0,103108.0,102638.0,102500.0
26019,17990.0,18237.0,18327.0,18441.0
26021,154197.0,153352.0,152835.0,152261.0
26023,44884.0,45215.0,44502.0,45215.0
26025,134200.0,133878.0,133424.0,133366.0
26027,51559.0,51527.0,51477.0,51642.0
26029,26041.0,26199.0,26173.0,26159.0
26031,25587.0,25754.0,25964.0,26048.0
26033,36787.0,35849.0,36207.0,36264.0
26035,30843.0,31131.0,31307.0,31316.0
26037,79170.0,79464.0,79652.0,79720.0
26039,12992.0,13277.0,13434.0,13538.0
26041,36870.0,36825.0,36781.0,36790.0
26043,25904.0,25819.0,25943.0,25982.0
26045,109175.0,108908.0,108854.0,108820.0
26047,34113.0,34297.0,34215.0,34123.0
26049,405777.0,404627.0,401923.0,401522.0
26051,25378.0,25475.0,25621.0,25853.0
26053,14346.0,14367.0,14377.0,14224.0
26055,95425.0,95969.0,96298.0,96421.0
26057,41683.0,41286.0,41104.0,41368.0
26059,45731.0,45625.0,45735.0,45587.0
26061,37237.0,37507.0,37160.0,37599.0
26063,31364.0,31307.0,31145.0,30927.0
26065,284675.0,271224.0,283477.0,284637.0
26067,66870.0,66823.0,66836.0,66262.0
26069,25184.0,25350.0,25473.0,25373.0
26071,11634.0,11610.0,11705.0,11740.0
26073,64518.0,64248.0,64366.0,64118.0
26075,160231.0,160162.0,159758.0,159424.0
26077,261796.0,260523.0,260892.0,262215.0
26079,17931.0,17994.0,18244.0,18490.0
26081,658492.0,658852.0,658920.0,661354.0
26083,2060.0,2108.0,2155.0,2172.0
26085,12094.0,12274.0,12651.0,12734.0
26087,88583.0,88662.0,88632.0,88977.0
26089,22308.0,22627.0,22883.0,23019.0
26091,99325.0,99100.0,98280.0,97520.0
26093,193968.0,195333.0,196134.0,196757.0
26095,6412.0,5977.0,6274.0,6435.0
26097,10816.0,10907.0,10962.0,10851.0
26099,880238.0,877646.0,874235.0,875101.0
26101,25066.0,25328.0,25365.0,25562.0
26103,66012.0,65739.0,66548.0,66999.0
26105,29033.0,29339.0,29318.0,29159.0
26107,39790.0,40048.0,40782.0,41099.0
26109,23451.0,23317.0,23225.0,22945.0
26111,83478.0,83479.0,83762.0,84039.0
26113,15065.0,15173.0,15232.0,15311.0
26115,154896.0,155534.0,155235.0,155045.0
26117,66635.0,67320.0,67209.0,68154.0
26119,9170.0,9302.0,9557.0,9678.0
26121,174784.0,175550.0,175539.0,176564.0
26123,50111.0,50413.0,50728.0,51108.0
26125,1272493.0,1272630.0,1271025.0,1270426.0
26127,26712.0,26860.0,26920.0,26981.0
26129,20780.0,20774.0,20919.0,20990.0
26131,5804.0,5870.0,5921.0,5906.0
26133,22909.0,23196.0,23279.0,23330.0
26135,8235.0,8320.0,8391.0,8545.0
26137,25133.0,25324.0,25561.0,25747.0
26139,296907.0,298393.0,300918.0,303372.0
26141,13005.0,13172.0,13343.0,13285.0
26143,23472.0,23653.0,23682.0,23863.0
26145,189882.0,189516.0,188373.0,187782.0
26147,160380.0,160205.0,159668.0,159874.0
26149,60941.0,60844.0,60778.0,60878.0
26151,40499.0,40528.0,40482.0,40368.0
26153,8057.0,8048.0,8174.0,8149.0
26155,68010.0,67991.0,67967.0,68025.0
26157,53312.0,53034.0,52908.0,52826.0
26159,75574.0,75678.0,75669.0,75798.0
26161,371834.0,365013.0,366504.0,365536.0
26163,1789586.0,1774807.0,1758942.0,1751169.0
26165,33693.0,33898.0,34018.0,34122.0
27001,15722.0,15957.0,16142.0,16102.0
27003,364499.0,367802.0,369108.0,372441.0
27005,35193.0,35336.0,35363.0,35283.0
27007,46255.0,46481.0,46511.0,46718.0
27009,41355.0,41533.0,41509.0,41600.0
27011,5158.0,5167.0,5149.0,5105.0
27013,69204.0,69380.0,69603.0,70006.0
27015,25914.0,25899.0,25762.0,25628.0
27017,36185.0,36440.0,36544.0,36825.0
27019,107297.0,108859.0,110120.0,111057.0
27021,30168.0,30682.0,31308.0,31446.0
27023,12608.0,12372.0,12269.0,12172.0
27025,56716.0,57549.0,57898.0,58535.0
27027,65344.0,65651.0,65860.0,66258.0
27029,8578.0,8582.0,8638.0,8644.0
27031,5597.0,5629.0,5721.0,5639.0
27033,11516.0,11594.0,11382.0,11319.0
27035,66277.0,67342.0,67884.0,68304.0
27037,440423.0,442730.0,443272.0,447440.0
27039,20889.0,20952.0,20992.0,21088.0
27041,39087.0,39298.0,39684.0,39953.0
27043,13898.0,13906.0,13930.0,13873.0
27045,21243.0,21331.0,21454.0,21522.0
27047,30896.0,30803.0,30683.0,30515.0
27049,47578.0,48042.0,48041.0,48035.0
27051,6093.0,6149.0,6121.0,6139.0
27053,1281649.0,1270055.0,1257066.0,1258713.0
27055,18849.0,18819.0,18727.0,18582.0
27057,21397.0,21749.0,21963.0,22132.0
27059,41396.0,41962.0,42711.0,43182.0
27061,45034.0,45099.0,45194.0,45365.0
27063,9995.0,10005.0,9898.0,9919.0
27065,16053.0,16170.0,16449.0,16602.0
27067,43722.0,43809.0,43771.0,43813.0
27069,4208.0,4178.0,4086.0,4060.0
27071,12031.0,11943.0,11848.0,11751.0
27073,6699.0,6700.0,6656.0,6630.0
27075,10912.0,11004.0,10912.0,10855.0
27077,3765.0,3826.0,3886.0,3778.0
27079,28637.0,28900.0,29124.0,29255.0
27081,5625.0,5576.0,5576.0,5521.0
27083,25423.0,25492.0,25433.0,25427.0
27085,36755.0,36815.0,36734.0,36785.0
27087,5380.0,5403.0,5339.0,5280.0
27089,9027.0,8997.0,8889.0,8810.0
27091,19987.0,19923.0,19656.0,19657.0
27093,23437.0,23403.0,23526.0,23490.0
27095,26468.0,26913.0,27295.0,27427.0
27097,34014.0,34079.0,34237.0,34250.0
27099,40059.0,40219.0,40050.0,40058.0
27101,8166.0,8133.0,8040.0,8049.0
27103,34494.0,34348.0,34343.0,34242.0
27105,22205.0,22070.0,21958.0,21727.0
27107,6436.0,6441.0,6371.0,6329.0
27109,163037.0,163742.0,164036.0,164784.0
27111,60099.0,60231.0,60544.0,60626.0
27113,13943.0,13781.0,13816.0,13714.0
27115,28899.0,29414.0,29533.0,30197.0
27117,9417.0,9354.0,9327.0,9245.0
27119,31076.0,30819.0,30725.0,30412.0
27121,11325.0,11410.0,11420.0,11400.0
27123,551716.0,544025.0,537303.0,536075.0
27125,3938.0,3945.0,3881.0,3911.0
27127,15418.0,15388.0,15358.0,15288.0
27129,14694.0,14605.0,14473.0,14348.0
27131,67102.0,67341.0,67523.0,67948.0
27133,9676.0,9685.0,9554.0,9551.0
27135,15303.0,15274.0,15334.0,15252.0
27137,200083.0,199521.0,199558.0,200514.0
27139,151347.0,153611.0,154423.0,155814.0
27141,97593.0,99211.0,100540.0,102206.0
27143,14793.0,14923.0,14928.0,15084.0
27145,158480.0,159204.0,160242.0,160977.0
27147,37384.0,37427.0,37429.0,37421.0
27149,9666.0,9689.0,9615.0,9728.0
27151,9800.0,9782.0,9771.0,9719.0
27153,25294.0,25288.0,25533.0,25667.0
27155,3354.0,3272.0,3242.0,3136.0
27157,21407.0,21515.0,21652.0,21683.0
27159,14117.0,14141.0,14236.0,14241.0
27161,18963.0,19002.0,18914.0,18981.0
27163,268389.0,272865.0,276169.0,278936.0
27165,11245.0,11164.0,11106.0,11077.0
27167,6479.0,6411.0,6358.0,6306.0
27169,49647.0,49788.0,49469.0,49721.0
27171,141883.0,145204.0,148118.0,151150.0
27173,9495.0,9439.0,9484.0,9467.0
28001,29423.0,28846.0,28517.0,28746.0
28003,34733.0,34398.0,34147.0,34135.0
28005,12700.0,12622.0,12559.0,12442.0
28007,17818.0,17715.0,17530.0,17359.0
28009,7664.0,7638.0,7556.0,7438.0
28011,30835.0,30201.0,29461.0,28968.0
28013,13219.0,12961.0,12846.0,12685.0
28015,9934.0,9822.0,9736.0,9535.0
28017,17086.0,17007.0,16863.0,16866.0
28019,8211.0,8137.0,8095.0,8088.0
28021,9097.0,8886.0,8775.0,8617.0
28023,15545.0,15415.0,15203.0,15228.0
28025,18622.0,18481.0,18311.0,18206.0
28027,21224.0,20721.0,20235.0,20077.0
28029,28270.0,27922.0,27712.0,27664.0
28031,18295.0,18273.0,18142.0,18059.0
28033,186122.0,189004.0,191144.0,193247.0
28035,78189.0,77869.0,77976.0,78208.0
28037,7665.0,7687.0,7611.0,7610.0
28039,24364.0,24788.0,25199.0,25619.0
28041,13538.0,13648.0,13566.0,13601.0
28043,21577.0,21330.0,21134.0,21065.0
28045,46123.0,46005.0,46007.0,46159.0
28047,208809.0,209485.0,210443.0,210612.0
28049,226765.0,222464.0,217555.0,214870.0
28051,16882.0,16508.0,16111.0,15777.0
28053,7740.0,7566.0,7354.0,7216.0
28055,1328.0,1294.0,1262.0,1256.0
28057,23865.0,23885.0,23971.0,24093.0
28059,143373.0,144459.0,144963.0,146389.0
28061,16350.0,16232.0,16077.0,16013.0
28063,7245.0,7136.0,7067.0,6941.0
28065,11269.0,11163.0,11079.0,10969.0
28067,67163.0,66813.0,66440.0,66250.0
28069,8960.0,8801.0,8670.0,8584.0
28071,55913.0,56902.0,57730.0,58467.0
28073,64389.0,65409.0,65746.0,66217.0
28075,72675.0,71937.0,71142.0,70527.0
28077,11979.0,11781.0,11761.0,11741.0
28079,21246.0,21260.0,21203.0,21258.0
28081,83323.0,83008.0,82824.0,82799.0
28083,28188.0,27425.0,26664.0,26378.0
28085,34828.0,34939.0,34764.0,34702.0
28087,58777.0,58160.0,57671.0,57283.0
28089,109266.0,109991.0,111271.0,112511.0
28091,24375.0,24304.0,24166.0,24224.0
28093,33781.0,33755.0,33905.0,34123.0
28095,34139.0,33922.0,33568.0,33609.0
28097,9794.0,9699.0,9563.0,9600.0
28099,28991.0,28908.0,28804.0,28789.0
28101,21256.0,21120.0,21023.0,21019.0
28103,10229.0,10116.0,10000.0,9914.0
28105,51709.0,51812.0,51384.0,51203.0
28107,33169.0,32908.0,32592.0,32669.0
28109,56211.0,56480.0,57183.0,57978.0
28111,11454.0,11500.0,11398.0,11315.0
28113,40192.0,40010.0,39687.0,39394.0
28115,31192.0,31325.0,31367.0,31535.0
28117,24971.0,24962.0,24891.0,25135.0
28119,6159.0,5900.0,5674.0,5546.0
28121,157162.0,158123.0,158978.0,160417.0
28123,27974.0,27603.0,27560.0,27507.0
28125,3772.0,3626.0,3462.0,3336.0
28127,25901.0,25702.0,25623.0,25715.0
28129,14193.0,14191.0,14082.0,14099.0
28131,18335.0,18578.0,18641.0,18756.0
28133,25856.0,25329.0,24837.0,24468.0
28135,12648.0,12305.0,12067.0,11837.0
28137,28121.0,28103.0,28259.0,28261.0
28139,21742.0,21625.0,21438.0,21287.0
28141,18846.0,18734.0,18621.0,18507.0
28143,9733.0,9642.0,9407.0,9234.0
28145,27822.0,28033.0,28132.0,28284.0
28147,13871.0,13830.0,13824.0,13863.0
28149,44544.0,43430.0,42635.0,42298.0
28151,44640.0,43626.0,42524.0,41946.0
28153,19808.0,19669.0,19583.0,19703.0
28155,9902.0,9970.0,9944.0,9988.0
28157,8526.0,8305.0,8203.0,8058.0
28159,17690.0,17580.0,17504.0,17416.0
28161,12438.0,12439.0,12413.0,12386.0
28163,26676.0,26424.0,25893.0,25796.0
29001,25268.0,25188.0,25151.0,25122.0
29003,18103.0,18015.0,18016.0,18127.0
29005,5306.0,5210.0,5161.0,5107.0
29007,24786.0,24861.0,24482.0,24394.0
29009,34544.0,34762.0,34944.0,35265.0
29011,11623.0,11665.0,11695.0,11731.0
29013,16053.0,16095.0,16170.0,16242.0
29015,19422.0,19934.0,20233.0,20552.0
29017,10562.0,10586.0,10531.0,10544.0
29019,184047.0,186115.0,187721.0,189463.0
29021,84467.0,83623.0,82891.0,82956.0
29023,42070.0,42170.0,42166.0,41948.0
29025,8822.0,8904.0,8939.0,8955.0
29027,44340.0,44640.0,44723.0,44731.0
29029,42806.0,43507.0,43760.0,44044.0
29031,81821.0,82132.0,82931.0,82984.0
29033,8466.0,8398.0,8420.0,8391.0
29035,5202.0,5321.0,5254.0,5303.0
29037,108161.0,109780.0,110357.0,111732.0
29039,14212.0,14515.0,14601.0,14672.0
29041,7386.0,7361.0,7395.0,7399.0
29043,89285.0,91616.0,93122.0,94422.0
29045,6660.0,6735.0,6715.0,6641.0
29047,254137.0,255871.0,256930.0,259772.0
29049,21209.0,21213.0,21303.0,21548.0
29051,76621.0,76603.0,76956.0,77278.0
29053,16646.0,16676.0,16763.0,16947.0
29055,23035.0,22820.0,22659.0,22719.0
29057,7584.0,7596.0,7665.0,7716.0
29059,17128.0,17336.0,17587.0,17768.0
29061,8430.0,8400.0,8457.0,8551.0
29063,11599.0,11690.0,11310.0,9899.0
29065,14387.0,14454.0,14488.0,14647.0
29067,11606.0,11749.0,11981.0,12228.0
29069,28217.0,27743.0,27411.0,27032.0
29071,104864.0,105307.0,105793.0,106404.0
29073,14763.0,14780.0,14772.0,14705.0
29075,6132.0,6184.0,6274.0,6287.0
29077,299328.0,301098.0,303197.0,304611.0
29079,9754.0,9757.0,9844.0,9815.0
29081,8163.0,8184.0,8217.0,8220.0
29083,21976.0,22208.0,22421.0,22485.0
29085,8299.0,8572.0,8575.0,8718.0
29087,4189.0,4232.0,4254.0,4248.0
29089,10157.0,10145.0,10179.0,10101.0
29091,39799.0,40016.0,40623.0,40735.0
29093,9511.0,9429.0,9413.0,9440.0
29095,717615.0,717875.0,716218.0,718560.0
29097,122907.0,123324.0,124016.0,125056.0
29099,226937.0,227993.0,229220.0,231230.0
29101,54031.0,54194.0,54449.0,54962.0
29103,3739.0,3785.0,3777.0,3723.0
29105,36043.0,36156.0,36345.0,36680.0
29107,33055.0,32834.0,32967.0,33196.0
29109,38000.0,38268.0,38689.0,38872.0
29111,10037.0,9994.0,9886.0,9818.0
29113,59854.0,61640.0,63182.0,64699.0
29115,11858.0,11842.0,11826.0,11791.0
29117,13985.0,14191.0,14335.0,14557.0
29119,23280.0,23429.0,23593.0,23903.0
29121,15196.0,15178.0,15076.0,15161.0
29123,12626.0,12664.0,12757.0,12698.0
29125,8451.0,8417.0,8432.0,8430.0
29127,28486.0,28556.0,28489.0,28336.0
29129,3513.0,3481.0,3466.0,3469.0
29131,24775.0,24941.0,25403.0,25590.0
29133,12125.0,12105.0,11665.0,11822.0
29135,15212.0,15310.0,15260.0,15256.0
29137,8687.0,8701.0,8635.0,8698.0
29139,11281.0,11433.0,11479.0,11459.0
29141,20995.0,21430.0,21786.0,21970.0
29143,16325.0,16035.0,15710.0,15424.0
29145,58692.0,59440.0,60096.0,60677.0
29147,20997.0,20983.0,20715.0,20695.0
29149,8608.0,8625.0,8703.0,8720.0
29151,13259.0,13398.0,13398.0,13468.0
29153,8517.0,8785.0,8954.0,8970.0
29155,15588.0,15241.0,14865.0,14613.0
29157,18970.0,18972.0,18878.0,18950.0
29159,43006.0,43213.0,43397.0,43530.0
29161,44559.0,44899.0,45273.0,45284.0
29163,17400.0,17596.0,17644.0,17935.0
29165,107193.0,108744.0,110570.0,111940.0
29167,31617.0,32042.0,32659.0,32780.0
29169,54010.0,53815.0,53810.0,53812.0
29171,4689.0,4695.0,4662.0,4638.0
29173,10358.0,10368.0,10410.0,10489.0
29175,24448.0,24563.0,24626.0,24109.0
29177,23133.0,23089.0,23121.0,23182.0
29179,6081.0,6084.0,5996.0,5950.0
29181,10669.0,10645.0,10714.0,10806.0
29183,406417.0,410465.0,413798.0,416659.0
29185,9347.0,9413.0,9595.0,9752.0
29186,18476.0,18569.0,18613.0,18642.0
29187,66443.0,67010.0,66906.0,67058.0
29189,1003130.0,998439.0,990791.0,987059.0
29195,23331.0,23253.0,23003.0,23049.0
29197,4006.0,4015.0,4000.0,4053.0
29199,4707.0,4674.0,4647.0,4676.0
29201,38020.0,37886.0,37868.0,37889.0
29203,7028.0,7090.0,7216.0,7238.0
29205,6087.0,5965.0,5996.0,5931.0
29207,28651.0,28519.0,28390.0,28397.0
29209,31212.0,31592.0,32134.0,32658.0
29211,5985.0,5898.0,5816.0,5797.0
29213,56062.0,56304.0,56749.0,56775.0
29215,24324.0,24868.0,25304.0,25619.0
29217,19670.0,19588.0,19599.0,19710.0
29219,35732.0,36551.0,37290.0,37806.0
29221,23424.0,23392.0,23392.0,23534.0
29223,10936.0,10922.0,10817.0,10811.0
29225,39013.0,39601.0,40366.0,41472.0
29227,1963.0,1967.0,1940.0,1907.0
29229,18213.0,18621.0,19143.0,19403.0
29510,300496.0,293622.0,286193.0,281754.0
30001,9382.0,9553.0,9747.0,9885.0
30003,13080.0,12893.0,12826.0,12751.0
30005,7007.0,7003.0,6972.0,6899.0
30007,6860.0,7323.0,7771.0,8032.0
30009,10505.0,10889.0,11236.0,11419.0
30011,1404.0,1413.0,1403.0,1418.0
30013,84407.0,84551.0,85001.0,84900.0
30015,5899.0,5921.0,5908.0,5847.0
30017,11866.0,11961.0,12000.0,11985.0
30019,1654.0,1671.0,1645.0,1633.0
30021,8924.0,8858.0,8807.0,8810.0
30023,9420.0,9518.0,9544.0,9673.0
30025,3029.0,3011.0,3050.0,2994.0
30027,11475.0,11622.0,11672.0,11772.0
30029,104876.0,108769.0,111885.0,113679.0
30031,119597.0,123098.0,124938.0,126409.0
30033,1172.0,1208.0,1218.0,1211.0
30035,13745.0,13724.0,13650.0,13609.0
30037,821.0,815.0,826.0,835.0
30039,3312.0,3360.0,3497.0,3595.0
30041,16271.0,16220.0,16118.0,16276.0
30043,12142.0,12468.0,12831.0,13048.0
30045,2020.0,2038.0,2079.0,2093.0
30047,31258.0,32090.0,32853.0,33338.0
30049,71177.0,72507.0,73784.0,75011.0
30051,1954.0,1933.0,1974.0,1974.0
30053,19734.0,20582.0,21510.0,21895.0
30055,1728.0,1709.0,1711.0,1676.0
30057,8661.0,8953.0,9252.0,9521.0
30059,1920.0,1958.0,2026.0,2071.0
30061,4568.0,4859.0,5020.0,5090.0
30063,118347.0,119841.0,121011.0,121849.0
30065,4750.0,4908.0,5169.0,5308.0
30067,17223.0,17515.0,17753.0,17903.0
30069,499.0,518.0,521.0,554.0
30071,4213.0,4210.0,4228.0,4249.0
30073,5878.0,6018.0,6092.0,6125.0
30075,1696.0,1710.0,1732.0,1743.0
30077,6942.0,7025.0,7078.0,7133.0
30079,1091.0,1097.0,1108.0,1112.0
30081,44411.0,46084.0,47177.0,47738.0
30083,11534.0,11329.0,11230.0,11173.0
30085,10801.0,10788.0,10537.0,10319.0
30087,8309.0,8086.0,8152.0,8160.0
30089,12458.0,12944.0,13384.0,13684.0
30091,3540.0,3576.0,3555.0,3498.0
30093,35210.0,35502.0,35947.0,36360.0
30095,9003.0,9024.0,9169.0,9173.0
30097,3670.0,3702.0,3727.0,3763.0
30099,6252.0,6275.0,6346.0,6430.0
30101,4972.0,4992.0,5077.0,5133.0
30103,759.0,768.0,754.0,772.0
30105,7556.0,7560.0,7542.0,7474.0
30107,2076.0,2042.0,2038.0,2057.0
30109,935.0,936.0,927.0,910.0
30111,165218.0,167438.0,169870.0,170843.0
31001,31178.0,30967.0,30947.0,30899.0
31003,6279.0,6295.0,6305.0,6302.0
31005,429.0,432.0,425.0,412.0
31007,679.0,690.0,657.0,674.0
31009,427.0,462.0,452.0,436.0
31011,5357.0,5382.0,5366.0,5310.0
31013,10828.0,10663.0,10683.0,10692.0
31015,1801.0,1780.0,1730.0,1725.0
31017,2896.0,2913.0,2883.0,2853.0
31019,50193.0,50300.0,50532.0,50697.0
31021,6719.0,6709.0,6770.0,6727.0
31023,8360.0,8454.0,8443.0,8459.0
31025,26611.0,27080.0,27152.0,27446.0
31027,8375.0,8332.0,8366.0,8262.0
31029,3888.0,3824.0,3754.0,3724.0
31031,5452.0,5447.0,5485.0,5492.0
31033,9483.0,9498.0,9526.0,9541.0
31035,6100.0,6039.0,6049.0,6116.0
31037,10557.0,10477.0,10453.0,10566.0
31039,9009.0,8990.0,8953.0,8918.0
31041,10483.0,10486.0,10504.0,10581.0
31043,21554.0,21282.0,21116.0,21268.0
31045,8156.0,8149.0,8252.0,8133.0
31047,24085.0,23934.0,23905.0,24085.0
31049,1831.0,1847.0,1901.0,1871.0
31051,5595.0,5570.0,5516.0,5491.0
31053,37116.0,37128.0,37045.0,37187.0
31055,585431.0,585452.0,586106.0,589540.0
31057,1654.0,1633.0,1595.0,1561.0
31059,5574.0,5559.0,5541.0,5548.0
31061,2889.0,2878.0,2850.0,2825.0
31063,2501.0,2544.0,2611.0,2585.0
31065,4626.0,4607.0,4570.0,4556.0
31067,21656.0,21633.0,21564.0,21634.0
31069,1886.0,1838.0,1835.0,1794.0
31071,1807.0,1833.0,1787.0,1763.0
31073,1896.0,1829.0,1835.0,1847.0
31075,613.0,577.0,584.0,565.0
31077,2179.0,2181.0,2235.0,2219.0
31079,62764.0,62075.0,62096.0,62197.0
31081,9400.0,9384.0,9439.0,9537.0
31083,3057.0,3097.0,3032.0,3045.0
31085,856.0,850.0,864.0,846.0
31087,2618.0,2599.0,2614.0,2552.0
31089,10096.0,10052.0,10013.0,10093.0
31091,705.0,732.0,682.0,679.0
31093,6483.0,6521.0,6509.0,6527.0
31095,7259.0,7159.0,7140.0,7054.0
31097,5294.0,5314.0,5245.0,5198.0
31099,6688.0,6683.0,6706.0,6770.0
31101,8322.0,8253.0,8179.0,8113.0
31103,760.0,796.0,805.0,805.0
31105,3412.0,3411.0,3336.0,3289.0
31107,8384.0,8406.0,8307.0,8298.0
31109,323165.0,323404.0,324434.0,326716.0
31111,34532.0,34074.0,33614.0,33365.0
31113,715.0,685.0,685.0,655.0
31115,609.0,604.0,601.0,592.0
31117,397.0,381.0,379.0,383.0
31119,35530.0,35395.0,35414.0,35627.0
31121,7661.0,7667.0,7715.0,7755.0
31123,4560.0,4569.0,4522.0,4504.0
31125,3390.0,3375.0,3317.0,3274.0
31127,7082.0,7004.0,7036.0,7076.0
31129,4093.0,4071.0,4069.0,4095.0
31131,15901.0,16017.0,16186.0,16335.0
31133,2536.0,2538.0,2531.0,2512.0
31135,2858.0,2819.0,2827.0,2795.0
31137,8979.0,8923.0,8988.0,9057.0
31139,7345.0,7319.0,7317.0,7299.0
31141,34287.0,34295.0,34355.0,34609.0
31143,5218.0,5191.0,5240.0,5228.0
31145,10682.0,10620.0,10528.0,10457.0
31147,7862.0,7786.0,7730.0,7689.0
31149,1265.0,1275.0,1241.0,1271.0
31151,14720.0,14525.0,14548.0,14555.0
31153,191167.0,193826.0,196427.0,199886.0
31155,22374.0,22832.0,23177.0,23463.0
31157,36051.0,35904.0,35769.0,35699.0
31159,17618.0,17556.0,17625.0,17671.0
31161,5096.0,5083.0,5006.0,4928.0
31163,2956.0,2966.0,3006.0,2983.0
31165,1140.0,1146.0,1127.0,1154.0
31167,5829.0,5837.0,5765.0,5856.0
31169,5020.0,4888.0,4854.0,4829.0
31171,671.0,676.0,665.0,677.0
31173,6764.0,6633.0,6555.0,6557.0
31175,4057.0,4062.0,4058.0,4012.0
31177,20927.0,20991.0,21167.0,21152.0
31179,9696.0,9864.0,9899.0,9874.0
31181,3392.0,3402.0,3339.0,3351.0
31183,775.0,785.0,782.0,775.0
31185,14102.0,14239.0,14312.0,14356.0
32001,25572.0,25664.0,25798.0,25803.0
32003,2274887.0,2295310.0,2322535.0,2336573.0
32005,49525.0,49999.0,49662.0,49545.0
32007,53664.0,53852.0,53979.0,54293.0
32009,734.0,735.0,747.0,736.0
32011,1852.0,1908.0,1863.0,1917.0
32013,17271.0,17632.0,17296.0,17136.0
32015,5728.0,5761.0,5761.0,5769.0
32017,4445.0,4392.0,4440.0,4452.0
32019,59465.0,60961.0,61628.0,62583.0
32021,4554.0,4617.0,4537.0,4528.0
32023,51963.0,53324.0,54769.0,55720.0
32027,6617.0,6427.0,6450.0,6364.0
32029,4108.0,4142.0,4165.0,4177.0
32031,487710.0,494300.0,496980.0,498022.0
32033,9059.0,8844.0,8746.0,8522.0
32510,58686.0,58764.0,58065.0,58036.0
33001,63776.0,64599.0,64705.0,65027.0
33003,50246.0,51741.0,52154.0,52448.0
33005,76547.0,76846.0,77463.0,77703.0
33007,31227.0,31379.0,31476.0,31372.0
33009,91198.0,90495.0,93131.0,93146.0
33011,422913.0,424413.0,427493.0,427354.0
33013,154038.0,154622.0,156459.0,157103.0
33015,314621.0,318260.0,319633.0,320689.0
33017,131068.0,131534.0,132571.0,133243.0
33019,43068.0,43605.0,43918.0,43969.0
34001,274190.0,274956.0,275382.0,275213.0
34003,953690.0,955383.0,953540.0,957736.0
34005,461682.0,464479.0,466101.0,469167.0
34007,523122.0,524093.0,524649.0,527196.0
34009,95044.0,95706.0,95405.0,94610.0
34011,153719.0,152083.0,151347.0,152326.0
34013,859974.0,854233.0,849724.0,851117.0
34015,302563.0,304592.0,306767.0,308423.0
34017,721879.0,703448.0,702381.0,705472.0
34019,128786.0,129671.0,129805.0,130183.0
34021,386466.0,382172.0,380779.0,381671.0
34023,861408.0,862364.0,861094.0,863623.0
34025,642836.0,646517.0,644228.0,642799.0
34027,508439.0,510613.0,511219.0,514423.0
34029,638465.0,649825.0,655663.0,659197.0
34031,523439.0,518376.0,513634.0,513395.0
34033,64841.0,65045.0,65157.0,65338.0
34035,344754.0,346498.0,347047.0,348842.0
34037,143915.0,145721.0,145575.0,146132.0
34039,573660.0,572833.0,570417.0,572726.0
34041,109520.0,110567.0,110903.0,111252.0
35001,676853.0,675286.0,672957.0,671586.0
35003,3606.0,3710.0,3793.0,3825.0
35005,65149.0,64650.0,63892.0,63561.0
35006,27101.0,27185.0,26871.0,26780.0
35007,12352.0,12346.0,12272.0,12255.0
35009,48370.0,47936.0,47430.0,47222.0
35011,1681.0,1679.0,1692.0,1657.0
35013,220060.0,221732.0,223530.0,225210.0
35015,62333.0,60855.0,60203.0,60275.0
35017,28205.0,27893.0,27693.0,27472.0
35019,4439.0,4423.0,4316.0,4292.0
35021,653.0,631.0,621.0,624.0
35023,4164.0,4086.0,4011.0,3965.0
35025,74642.0,73062.0,72343.0,72101.0
35027,20307.0,20400.0,20343.0,20029.0
35028,19418.0,19390.0,19273.0,19444.0
35029,25458.0,25471.0,25693.0,25316.0
35031,72590.0,71464.0,69931.0,68797.0
35033,4191.0,4189.0,4147.0,4123.0
35035,67862.0,68486.0,68517.0,68835.0
35037,8712.0,8620.0,8529.0,8510.0
35039,40271.0,40216.0,39991.0,39876.0
35041,19148.0,18992.0,18858.0,18787.0
