,fips_code,state_id,county_name,state_name
8186,29033,MO,Carroll,Missouri
8187,27151,MN,Swift,Minnesota
8191,53039,WA,Klickitat,Washington
8200,72105,PR,Naranjito,Puerto Rico
8202,37061,NC,Duplin,North Carolina
8203,8125,CO,Yuma,Colorado
8208,1029,AL,Cleburne,Alabama
8210,24039,MD,Somerset,Maryland
8215,31127,NE,Nemaha,Nebraska
8216,13005,GA,Bacon,Georgia
8235,54067,WV,Nicholas,West Virginia
8238,13169,GA,Jones,Georgia
8240,20117,KS,Marshall,Kansas
8245,48161,TX,Freestone,Texas
8260,51101,VA,King William,Virginia
8263,1079,AL,Lawrence,Alabama
8267,27167,MN,Wilkin,Minnesota
8272,5039,AR,Dallas,Arkansas
8273,20085,KS,Jackson,Kansas
8274,40075,OK,Kiowa,Oklahoma
8282,28161,MS,Yalobusha,Mississippi
8287,56045,WY,Weston,Wyoming
8294,5127,AR,Scott,Arkansas
8299,22111,LA,Union,Louisiana
8301,16049,ID,Idaho,Idaho
8303,26035,MI,Clare,Michigan
8311,51135,VA,Nottoway,Virginia
8317,37069,NC,Franklin,North Carolina
8319,4012,AZ,La Paz,Arizona
8332,49037,UT,San Juan,Utah
8335,22083,LA,Richland,Louisiana
8339,1011,AL,Bullock,Alabama
8345,13155,GA,Irwin,Georgia
8349,39053,OH,Gallia,Ohio
8356,19095,IA,Iowa,Iowa
8362,40113,OK,Osage,Oklahoma
8371,29059,MO,Dallas,Missouri
8378,2195,AK,Petersburg,Alaska
8381,37187,NC,Washington,North Carolina
8390,37017,NC,Bladen,North Carolina
8393,51001,VA,Accomack,Virginia
8394,72059,PR,Guayanilla,Puerto Rico
8395,27063,MN,Jackson,Minnesota
8399,48377,TX,Presidio,Texas
8401,1119,AL,Sumter,Alabama
8403,12013,FL,Calhoun,Florida
8412,28103,MS,Noxubee,Mississippi
8420,18117,IN,Orange,Indiana
8439,39019,OH,Carroll,Ohio
8457,16035,ID,Clearwater,Idaho
8464,21175,KY,Morgan,Kentucky
8466,20013,KS,Brown,Kansas
8472,21123,KY,Larue,Kentucky
8473,17125,IL,Mason,Illinois
8474,21225,KY,Union,Kentucky
8475,72007,PR,Aguas Buenas,Puerto Rico
8482,45039,SC,Fairfield,South Carolina
8489,72003,PR,Aguada,Puerto Rico
8499,55061,WI,Kewaunee,Wisconsin
8508,20003,KS,Anderson,Kansas
8515,21197,KY,Powell,Kentucky
8520,40117,OK,Pawnee,Oklahoma
8531,30105,MT,Valley,Montana
8536,27115,MN,Pine,Minnesota
8539,45089,SC,Williamsburg,South Carolina
8548,21121,KY,Knox,Kentucky
8553,55107,WI,Rusk,Wisconsin
8555,42053,PA,Forest,Pennsylvania
8556,28101,MS,Newton,Mississippi
8565,8063,CO,Kit Carson,Colorado
8569,27043,MN,Faribault,Minnesota
8571,13309,GA,Wheeler,Georgia
8573,51033,VA,Caroline,Virginia
8575,29137,MO,Monroe,Missouri
8581,29055,MO,Crawford,Missouri
8582,1065,AL,Hale,Alabama
8588,20145,KS,Pawnee,Kansas
8591,12075,FL,Levy,Florida
8596,40005,OK,Atoka,Oklahoma
8599,39075,OH,Holmes,Ohio
8603,45009,SC,Bamberg,South Carolina
8608,18061,IN,Harrison,Indiana
8610,12037,FL,Franklin,Florida
8617,16059,ID,Lemhi,Idaho
8629,51167,VA,Russell,Virginia
8639,19031,IA,Cedar,Iowa
8641,46129,SD,Walworth,South Dakota
8644,1105,AL,Perry,Alabama
8648,16029,ID,Caribou,Idaho
8651,45081,SC,Saluda,South Carolina
8654,48411,TX,San Saba,Texas
8661,28141,MS,Tishomingo,Mississippi
8664,48077,TX,Clay,Texas
8666,22093,LA,St. James,Louisiana
8673,29081,MO,Harrison,Missouri
8679,40069,OK,Johnston,Oklahoma
8682,13243,GA,Randolph,Georgia
8694,31099,NE,Kearney,Nebraska
8706,53049,WA,Pacific,Washington
8709,2188,AK,Northwest Arctic,Alaska
8717,20123,KS,Mitchell,Kansas
8721,20053,KS,Ellsworth,Kansas
8722,48457,TX,Tyler,Texas
8725,5099,AR,Nevada,Arkansas
8726,40107,OK,Okfuskee,Oklahoma
8727,23029,ME,Washington,Maine
8736,39067,OH,Harrison,Ohio
8740,13093,GA,Dooly,Georgia
8741,19171,IA,Tama,Iowa
8744,8055,CO,Huerfano,Colorado
8748,18045,IN,Fountain,Indiana
8752,26051,MI,Gladwin,Michigan
8753,19081,IA,Hancock,Iowa
8756,38057,ND,Mercer,North Dakota
8759,30035,MT,Glacier,Montana
8766,30101,MT,Toole,Montana
8777,20095,KS,Kingman,Kansas
8781,40091,OK,McIntosh,Oklahoma
8788,13193,GA,Macon,Georgia
8798,54059,WV,Mingo,West Virginia
8801,31121,NE,Merrick,Nebraska
8815,30077,MT,Powell,Montana
8823,17189,IL,Washington,Illinois
8824,26063,MI,Huron,Michigan
8836,54099,WV,Wayne,West Virginia
8855,18111,IN,Newton,Indiana
8870,31023,NE,Butler,Nebraska
8877,13219,GA,Oconee,Georgia
8879,54077,WV,Preston,West Virginia
8881,26071,MI,Iron,Michigan
8885,1007,AL,Bibb,Alabama
8888,39001,OH,Adams,Ohio
8891,17085,IL,Jo Daviess,Illinois
8896,48195,TX,Hansford,Texas
8903,45061,SC,Lee,South Carolina
8906,18015,IN,Carroll,Indiana
8921,48383,TX,Reagan,Texas
8931,13165,GA,Jenkins,Georgia
8932,5087,AR,Madison,Arkansas
8936,37197,NC,Yadkin,North Carolina
8947,47057,TN,Grainger,Tennessee
8952,55095,WI,Polk,Wisconsin
8957,17079,IL,Jasper,Illinois
8959,48207,TX,Haskell,Texas
8963,21069,KY,Fleming,Kentucky
8965,72109,PR,Patillas,Puerto Rico
8974,41037,OR,Lake,Oregon
8996,29067,MO,Douglas,Missouri
9000,12079,FL,Madison,Florida
9004,13173,GA,Lanier,Georgia
9006,39117,OH,Morrow,Ohio
9007,16073,ID,Owyhee,Idaho
9019,37123,NC,Montgomery,North Carolina
9020,46102,SD,Oglala Lakota,South Dakota
9022,54001,WV,Barbour,West Virginia
9024,29143,MO,New Madrid,Missouri
9031,28039,MS,George,Mississippi
9045,13283,GA,Treutlen,Georgia
9046,47129,TN,Morgan,Tennessee
9047,46123,SD,Tripp,South Dakota
9049,21055,KY,Crittenden,Kentucky
9063,48193,TX,Hamilton,Texas
9068,21163,KY,Meade,Kentucky
9075,1063,AL,Greene,Alabama
9077,51183,VA,Sussex,Virginia
9084,72095,PR,Maunabo,Puerto Rico
9085,40081,OK,Lincoln,Oklahoma
9087,21233,KY,Webster,Kentucky
9093,26129,MI,Ogemaw,Michigan
9094,54005,WV,Boone,West Virginia
9097,72073,PR,Jayuya,Puerto Rico
9101,51071,VA,Giles,Virginia
9102,19133,IA,Monona,Iowa
9103,16081,ID,Teton,Idaho
9112,48387,TX,Red River,Texas
9113,5137,AR,Stone,Arkansas
9117,26141,MI,Presque Isle,Michigan
9129,48297,TX,Live Oak,Texas
9131,30053,MT,Lincoln,Montana
9135,51035,VA,Carroll,Virginia
9137,20139,KS,Osage,Kansas
9142,48435,TX,Sutton,Texas
9153,21229,KY,Washington,Kentucky
9154,54031,WV,Hardy,West Virginia
9160,37115,NC,Madison,North Carolina
9166,26153,MI,Schoolcraft,Michigan
9177,55011,WI,Buffalo,Wisconsin
9183,19143,IA,Osceola,Iowa
9187,40077,OK,Latimer,Oklahoma
9192,35059,NM,Union,New Mexico
9194,50025,VT,Windham,Vermont
9196,13253,GA,Seminole,Georgia
9199,54023,WV,Grant,West Virginia
9203,40085,OK,Love,Oklahoma
9204,72019,PR,Barranquitas,Puerto Rico
9211,29139,MO,Montgomery,Missouri
9226,54009,WV,Brooke,West Virginia
9244,29073,MO,Gasconade,Missouri
9253,17065,IL,Hamilton,Illinois
9259,19075,IA,Grundy,Iowa
9262,29089,MO,Howard,Missouri
9267,48023,TX,Baylor,Texas
9268,21065,KY,Estill,Kentucky
9272,29215,MO,Texas,Missouri
9275,17015,IL,Carroll,Illinois
9276,18087,IN,LaGrange,Indiana
9277,21143,KY,Lyon,Kentucky
9295,40055,OK,Greer,Oklahoma
9312,40149,OK,Washita,Oklahoma
9327,53013,WA,Columbia,Washington
9330,12059,FL,Holmes,Florida
9331,45065,SC,McCormick,South Carolina
9337,27045,MN,Fillmore,Minnesota
9346,13315,GA,Wilcox,Georgia
9349,72149,PR,Villalba,Puerto Rico
9356,18147,IN,Spencer,Indiana
9367,20115,KS,Marion,Kansas
9370,48065,TX,Carson,Texas
9372,17067,IL,Hancock,Illinois
9375,35019,NM,Guadalupe,New Mexico
9378,29223,MO,Wayne,Missouri
9379,32021,NV,Mineral,Nevada
9380,22027,LA,Claiborne,Louisiana
9385,41025,OR,Harney,Oregon
9386,21031,KY,Butler,Kentucky
9387,1027,AL,Clay,Alabama
9388,29111,MO,Lewis,Missouri
9391,27135,MN,Roseau,Minnesota
9396,20137,KS,Norton,Kansas
9400,1041,AL,Crenshaw,Alabama
9401,48391,TX,Refugio,Texas
9407,22013,LA,Bienville,Louisiana
9409,45049,SC,Hampton,South Carolina
9416,56017,WY,Hot Springs,Wyoming
9427,30043,MT,Jefferson,Montana
9431,38061,ND,Mountrail,North Dakota
9432,72087,PR,Loíza,Puerto Rico
9437,21207,KY,Russell,Kentucky
9442,26151,MI,Sanilac,Michigan
9455,21103,KY,Henry,Kentucky
9456,13163,GA,Jefferson,Georgia
9457,47015,TN,Cannon,Tennessee
9459,40093,OK,Major,Oklahoma
9464,45005,SC,Allendale,South Carolina
9473,21171,KY,Monroe,Kentucky
9474,48425,TX,Somervell,Texas
9484,5095,AR,Monroe,Arkansas
9485,21075,KY,Fulton,Kentucky
9487,19085,IA,Harrison,Iowa
9497,19051,IA,Davis,Iowa
9498,40061,OK,Haskell,Oklahoma
9508,6049,CA,Modoc,California
9521,26069,MI,Iosco,Michigan
9527,47033,TN,Crockett,Tennessee
9539,48153,TX,Floyd,Texas
9546,48317,TX,Martin,Texas
9570,5017,AR,Chicot,Arkansas
9572,38069,ND,Pierce,North Dakota
9579,21127,KY,Lawrence,Kentucky
9582,42099,PA,Perry,Pennsylvania
9583,40011,OK,Blaine,Oklahoma
9588,16007,ID,Bear Lake,Idaho
9591,53055,WA,San Juan,Washington
9604,30073,MT,Pondera,Montana
9608,56023,WY,Lincoln,Wyoming
9614,37121,NC,Mitchell,North Carolina
9622,72039,PR,Ciales,Puerto Rico
9623,30085,MT,Roosevelt,Montana
9628,19119,IA,Lyon,Iowa
9634,27121,MN,Pope,Minnesota
9636,21181,KY,Nicholas,Kentucky
9643,29209,MO,Stone,Missouri
9644,28135,MS,Tallahatchie,Mississippi
9655,8065,CO,Lake,Colorado
9656,47181,TN,Wayne,Tennessee
9658,8113,CO,San Miguel,Colorado
9660,31031,NE,Cherry,Nebraska
9663,18047,IN,Franklin,Indiana
9667,21221,KY,Trigg,Kentucky
9668,13251,GA,Screven,Georgia
9669,20031,KS,Coffey,Kansas
9672,13119,GA,Franklin,Georgia
9684,17169,IL,Schuyler,Illinois
9711,13159,GA,Jasper,Georgia
9722,12065,FL,Jefferson,Florida
9751,50015,VT,Lamoille,Vermont
9752,37033,NC,Caswell,North Carolina
9759,13109,GA,Evans,Georgia
9781,18101,IN,Martin,Indiana
9784,22085,LA,Sabine,Louisiana
9792,46109,SD,Roberts,South Dakota
9793,26079,MI,Kalkaska,Michigan
9796,50001,VT,Addison,Vermont
9798,29119,MO,McDonald,Missouri
9803,29221,MO,Washington,Missouri
9809,16021,ID,Boundary,Idaho
9822,29141,MO,Morgan,Missouri
9826,21191,KY,Pendleton,Kentucky
9829,17061,IL,Greene,Illinois
9833,36031,NY,Essex,New York
9837,18131,IN,Pulaski,Indiana
9842,47007,TN,Bledsoe,Tennessee
9846,46015,SD,Brule,South Dakota
9850,18121,IN,Parke,Indiana
9870,48159,TX,Franklin,Texas
9875,55113,WI,Sawyer,Wisconsin
9885,46117,SD,Stanley,South Dakota
9887,26127,MI,Oceana,Michigan
9915,5141,AR,Van Buren,Arkansas
9930,45037,SC,Edgefield,South Carolina
9933,48343,TX,Morris,Texas
9941,8103,CO,Rio Blanco,Colorado
9953,48267,TX,Kimble,Texas
9955,48455,TX,Trinity,Texas
9972,12029,FL,Dixie,Florida
9982,26133,MI,Osceola,Michigan
9988,21027,KY,Breckinridge,Kentucky
9998,17123,IL,Marshall,Illinois
10010,55065,WI,Lafayette,Wisconsin
10024,47173,TN,Union,Tennessee
10028,47159,TN,Smith,Tennessee
10033,20127,KS,Morris,Kansas
10034,47039,TN,Decatur,Tennessee
10041,22007,LA,Assumption,Louisiana
10054,48305,TX,Lynn,Texas
10070,8095,CO,Phillips,Colorado
10071,5065,AR,Izard,Arkansas
10078,1023,AL,Choctaw,Alabama
10080,27143,MN,Sibley,Minnesota
10081,6063,CA,Plumas,California
10082,17129,IL,Menard,Illinois
10095,8011,CO,Bent,Colorado
10101,18115,IN,Ohio,Indiana
10124,16009,ID,Benewah,Idaho
10129,31093,NE,Howard,Nebraska
10152,47091,TN,Johnson,Tennessee
10163,21095,KY,Harlan,Kentucky
10166,19025,IA,Calhoun,Iowa
10171,55099,WI,Price,Wisconsin
10179,42105,PA,Potter,Pennsylvania
10185,37199,NC,Yancey,North Carolina
10212,25007,MA,Dukes,Massachusetts
10221,40127,OK,Pushmataha,Oklahoma
10228,27129,MN,Renville,Minnesota
10235,21099,KY,Hart,Kentucky
10238,28157,MS,Wilkinson,Mississippi
10243,20131,KS,Nemaha,Kansas
10245,8109,CO,Saguache,Colorado
10246,53059,WA,Skamania,Washington
10251,51069,VA,Frederick,Virginia
10259,21203,KY,Rockcastle,Kentucky
10262,28147,MS,Walthall,Mississippi
10285,51159,VA,Richmond,Virginia
10286,48211,TX,Hemphill,Texas
10293,30087,MT,Rosebud,Montana
10296,29015,MO,Benton,Missouri
10299,1107,AL,Pickens,Alabama
10306,39111,OH,Monroe,Ohio
10308,30009,MT,Carbon,Montana
10313,17087,IL,Johnson,Illinois
10316,48407,TX,San Jacinto,Texas
10319,54109,WV,Wyoming,West Virginia
10336,55019,WI,Clark,Wisconsin
10343,21087,KY,Green,Kentucky
10344,48105,TX,Crockett,Texas
10359,5079,AR,Lincoln,Arkansas
10367,21215,KY,Spencer,Kentucky
10368,16079,ID,Shoshone,Idaho
10383,20077,KS,Harper,Kansas
10387,21025,KY,Breathitt,Kentucky
10395,19053,IA,Decatur,Iowa
10402,54073,WV,Pleasants,West Virginia
10404,40033,OK,Cotton,Oklahoma
10408,28155,MS,Webster,Mississippi
10414,13241,GA,Rabun,Georgia
10422,28051,MS,Holmes,Mississippi
10430,28031,MS,Covington,Mississippi
10439,21053,KY,Clinton,Kentucky
10467,51105,VA,Lee,Virginia
10469,46115,SD,Spink,South Dakota
10472,13209,GA,Montgomery,Georgia
10482,46101,SD,Moody,South Dakota
10483,48351,TX,Newton,Texas
10493,18119,IN,Owen,Indiana
10494,20073,KS,Greenwood,Kansas
10497,20205,KS,Wilson,Kansas
10503,26097,MI,Mackinac,Michigan
10534,16071,ID,Oneida,Idaho
10539,46009,SD,Bon Homme,South Dakota
10548,54045,WV,Logan,West Virginia
10561,23017,ME,Oxford,Maine
10563,18007,IN,Benton,Indiana
10565,31029,NE,Chase,Nebraska
10571,20147,KS,Phillips,Kansas
10572,55001,WI,Adams,Wisconsin
10575,51141,VA,Patrick,Virginia
10581,48087,TX,Collingsworth,Texas
10588,39115,OH,Morgan,Ohio
10594,21051,KY,Clay,Kentucky
10612,13083,GA,Dade,Georgia
10629,21077,KY,Gallatin,Kentucky
10634,21091,KY,Hancock,Kentucky
10637,56003,WY,Big Horn,Wyoming
10638,17009,IL,Brown,Illinois
10641,30007,MT,Broadwater,Montana
10644,2070,AK,Dillingham,Alaska
10651,51109,VA,Louisa,Virginia
10652,28125,MS,Sharkey,Mississippi
10656,41063,OR,Wallowa,Oregon
10666,54089,WV,Summers,West Virginia
10669,29205,MO,Shelby,Missouri
10673,21045,KY,Casey,Kentucky
10681,38031,ND,Foster,North Dakota
10684,38073,ND,Ransom,North Dakota
10685,48319,TX,Mason,Texas
10687,51011,VA,Appomattox,Virginia
10691,46121,SD,Todd,South Dakota
10695,35057,NM,Torrance,New Mexico
10696,42009,PA,Bedford,Pennsylvania
10700,21133,KY,Letcher,Kentucky
10704,27001,MN,Aitkin,Minnesota
10714,31105,NE,Kimball,Nebraska
10716,1131,AL,Wilcox,Alabama
10718,48031,TX,Blanco,Texas
10730,19195,IA,Worth,Iowa
10745,29181,MO,Ripley,Missouri
10746,13183,GA,Long,Georgia
10750,53051,WA,Pend Oreille,Washington
10751,17047,IL,Edwards,Illinois
10759,29045,MO,Clark,Missouri
10761,2275,AK,Wrangell,Alaska
10769,13201,GA,Miller,Georgia
10770,48191,TX,Hall,Texas
10781,18125,IN,Pike,Indiana
10782,47049,TN,Fentress,Tennessee
10787,38021,ND,Dickey,North Dakota
10793,30071,MT,Phillips,Montana
10795,31175,NE,Valley,Nebraska
10803,24023,MD,Garrett,Maryland
10811,35023,NM,Hidalgo,New Mexico
10814,8019,CO,Clear Creek,Colorado
10815,29149,MO,Oregon,Missouri
10819,39121,OH,Noble,Ohio
10825,13319,GA,Wilkinson,Georgia
10835,38009,ND,Bottineau,North Dakota
10839,38097,ND,Traill,North Dakota
10848,31059,NE,Fillmore,Nebraska
10852,20157,KS,Republic,Kansas
10853,28143,MS,Tunica,Mississippi
10865,37079,NC,Greene,North Carolina
10871,19009,IA,Audubon,Iowa
10876,37039,NC,Cherokee,North Carolina
10879,18161,IN,Union,Indiana
10892,27011,MN,Big Stone,Minnesota
10895,33003,NH,Carroll,New Hampshire
10897,49015,UT,Emery,Utah
10899,48315,TX,Marion,Texas
10906,48109,TX,Culberson,Texas
10910,8049,CO,Grand,Colorado
10932,20093,KS,Kearny,Kansas
10933,48253,TX,Jones,Texas
10936,20143,KS,Ottawa,Kansas
10946,20109,KS,Logan,Kansas
10950,72099,PR,Moca,Puerto Rico
10952,54027,WV,Hampshire,West Virginia
10953,55129,WI,Washburn,Wisconsin
10956,13269,GA,Taylor,Georgia
10957,2240,AK,Southeast Fairbanks,Alaska
10961,54087,WV,Roane,West Virginia
10969,27101,MN,Murray,Minnesota
10970,22081,LA,Red River,Louisiana
10972,39105,OH,Meigs,Ohio
10985,31139,NE,Pierce,Nebraska
10989,13065,GA,Clinch,Georgia
10998,55137,WI,Waushara,Wisconsin
11001,37143,NC,Perquimans,North Carolina
11005,46033,SD,Custer,South Dakota
11040,12043,FL,Glades,Florida
11041,51163,VA,Rockbridge,Virginia
11054,19115,IA,Louisa,Iowa
11062,48197,TX,Hardeman,Texas
11074,26013,MI,Baraga,Michigan
11110,47061,TN,Grundy,Tennessee
11120,26003,MI,Alger,Michigan
11123,46067,SD,Hutchinson,South Dakota
11134,48483,TX,Wheeler,Texas
11149,5147,AR,Woodruff,Arkansas
11164,29211,MO,Sullivan,Missouri
11165,42023,PA,Cameron,Pennsylvania
11172,47161,TN,Stewart,Tennessee
11176,72101,PR,Morovis,Puerto Rico
11198,55007,WI,Bayfield,Wisconsin
11213,19093,IA,Ida,Iowa
11225,13197,GA,Marion,Georgia
11229,21011,KY,Bath,Kentucky
11240,21129,KY,Lee,Kentucky
11244,21219,KY,Todd,Kentucky
11267,28053,MS,Humphreys,Mississippi
11268,56035,WY,Sublette,Wyoming
11269,51111,VA,Lunenburg,Virginia
11272,13145,GA,Harris,Georgia
11281,13141,GA,Hancock,Georgia
11301,48413,TX,Schleicher,Texas
11317,45017,SC,Calhoun,South Carolina
11320,30095,MT,Stillwater,Montana
11355,51057,VA,Essex,Virginia
11369,28129,MS,Smith,Mississippi
11381,48119,TX,Delta,Texas
11382,51169,VA,Scott,Virginia
11393,31129,NE,Nuckolls,Nebraska
11413,21169,KY,Metcalfe,Kentucky
11429,72147,PR,Vieques,Puerto Rico
11436,20163,KS,Rooks,Kansas
11438,18155,IN,Switzerland,Indiana
11443,40029,OK,Coal,Oklahoma
11460,21153,KY,Magoffin,Kentucky
11466,29025,MO,Caldwell,Missouri
11467,31097,NE,Johnson,Nebraska
11473,13181,GA,Lincoln,Georgia
11485,8025,CO,Crowley,Colorado
11491,37009,NC,Ashe,North Carolina
11514,29199,MO,Scotland,Missouri
11525,29075,MO,Gentry,Missouri
11539,29017,MO,Bollinger,Missouri
11542,28013,MS,Calhoun,Mississippi
11547,53043,WA,Lincoln,Washington
11555,31021,NE,Burt,Nebraska
11556,13301,GA,Warren,Georgia
11558,18171,IN,Warren,Indiana
11559,48405,TX,San Augustine,Texas
11568,12041,FL,Gilchrist,Florida
11575,47121,TN,Meigs,Tennessee
11580,19159,IA,Ringgold,Iowa
11581,48289,TX,Leon,Texas
11594,19107,IA,Keokuk,Iowa
11595,50003,VT,Bennington,Vermont
11605,13037,GA,Calhoun,Georgia
11610,20069,KS,Gray,Kansas
11613,36097,NY,Schuyler,New York
11625,27107,MN,Norman,Minnesota
11629,13003,GA,Atkinson,Georgia
11633,19161,IA,Sac,Iowa
11634,17035,IL,Cumberland,Illinois
11635,30065,MT,Musselshell,Montana
11636,40067,OK,Jefferson,Oklahoma
11643,48095,TX,Concho,Texas
11653,48333,TX,Mills,Texas
11655,39163,OH,Vinton,Ohio
11656,48175,TX,Goliad,Texas
11659,21139,KY,Livingston,Kentucky
11664,29171,MO,Putnam,Missouri
11676,13195,GA,Madison,Georgia
11682,28023,MS,Clarke,Mississippi
11686,46037,SD,Day,South Dakota
11693,20195,KS,Trego,Kansas
11694,1075,AL,Lamar,Alabama
11712,37005,NC,Alleghany,North Carolina
11718,28019,MS,Choctaw,Mississippi
11730,5089,AR,Marion,Arkansas
11733,28061,MS,Jasper,Mississippi
11755,30091,MT,Sheridan,Montana
11762,19001,IA,Adair,Iowa
11770,51113,VA,Madison,Virginia
11777,38079,ND,Rolette,North Dakota
11778,36003,NY,Allegany,New York
11787,27031,MN,Cook,Minnesota
11789,47027,TN,Clay,Tennessee
11794,38103,ND,Wells,North Dakota
11811,2100,AK,Haines,Alaska
11829,26039,MI,Crawford,Michigan
11837,55125,WI,Vilas,Wisconsin
11862,13123,GA,Gilmer,Georgia
11873,29061,MO,Daviess,Missouri
11888,51131,VA,Northampton,Virginia
11899,5109,AR,Pike,Arkansas
11906,19023,IA,Butler,Iowa
11907,5117,AR,Prairie,Arkansas
11909,6043,CA,Mariposa,California
11914,55091,WI,Pepin,Wisconsin
11920,1085,AL,Lowndes,Alabama
11931,48129,TX,Donley,Texas
11948,22125,LA,West Feliciana,Louisiana
11950,20107,KS,Linn,Kansas
11967,38019,ND,Cavalier,North Dakota
11976,30099,MT,Teton,Montana
12016,30097,MT,Sweet Grass,Montana
12017,49017,UT,Garfield,Utah
12028,31161,NE,Sheridan,Nebraska
12055,48461,TX,Upton,Texas
12062,19185,IA,Wayne,Iowa
12067,16063,ID,Lincoln,Idaho
12101,32027,NV,Pershing,Nevada
12102,8121,CO,Washington,Colorado
12107,31167,NE,Stanton,Nebraska
12121,1037,AL,Coosa,Alabama
12130,19043,IA,Clayton,Iowa
12136,46041,SD,Dewey,South Dakota
12151,13011,GA,Banks,Georgia
12153,30089,MT,Sanders,Montana
12157,48107,TX,Crosby,Texas
12181,27089,MN,Marshall,Minnesota
12191,38011,ND,Bowman,North Dakota
12196,48417,TX,Shackelford,Texas
12197,8007,CO,Archuleta,Colorado
12203,51175,VA,Southampton,Virginia
12206,31011,NE,Boone,Nebraska
12209,21187,KY,Owen,Kentucky
12210,28063,MS,Jefferson,Mississippi
12216,13111,GA,Fannin,Georgia
12222,29093,MO,Iron,Missouri
12226,37173,NC,Swain,North Carolina
12240,36039,NY,Greene,New York
12244,42131,PA,Wyoming,Pennsylvania
12253,28119,MS,Quitman,Mississippi
12260,22043,LA,Grant,Louisiana
12266,20039,KS,Decatur,Kansas
12281,13231,GA,Pike,Georgia
12285,31003,NE,Antelope,Nebraska
12291,26009,MI,Antrim,Michigan
12295,46023,SD,Charles Mix,South Dakota
12302,54085,WV,Ritchie,West Virginia
12315,19151,IA,Pocahontas,Iowa
12329,42115,PA,Susquehanna,Pennsylvania
12353,19077,IA,Guthrie,Iowa
12370,21023,KY,Bracken,Kentucky
12386,20065,KS,Graham,Kansas
12391,19003,IA,Adams,Iowa
12396,47067,TN,Hancock,Tennessee
12411,47139,TN,Polk,Tennessee
12420,17175,IL,Stark,Illinois
12453,48079,TX,Cochran,Texas
12466,31169,NE,Thayer,Nebraska
12478,27073,MN,Lac qui Parle,Minnesota
12489,31017,NE,Brown,Nebraska
12495,41023,OR,Grant,Oregon
12517,40003,OK,Alfalfa,Oklahoma
12529,26011,MI,Arenac,Michigan
12534,31027,NE,Cedar,Nebraska
12536,40057,OK,Harmon,Oklahoma
12548,48009,TX,Archer,Texas
12569,30015,MT,Chouteau,Montana
12580,20129,KS,Morton,Kansas
12582,17171,IL,Scott,Illinois
12587,20183,KS,Smith,Kansas
12596,20203,KS,Wichita,Kansas
12599,48403,TX,Sabine,Texas
12622,22123,LA,West Carroll,Louisiana
12628,55078,WI,Menominee,Wisconsin
12633,18013,IN,Brown,Indiana
12644,38055,ND,McLean,North Dakota
12645,40007,OK,Beaver,Oklahoma
12646,54093,WV,Tucker,West Virginia
12668,55041,WI,Forest,Wisconsin
12677,37149,NC,Polk,North Carolina
12699,20141,KS,Osborne,Kansas
12705,20075,KS,Hamilton,Kansas
12707,17003,IL,Alexander,Illinois
12721,56027,WY,Niobrara,Wyoming
12735,30025,MT,Fallon,Montana
12740,20043,KS,Doniphan,Kansas
12765,13249,GA,Schley,Georgia
12780,19173,IA,Taylor,Iowa
12781,20207,KS,Woodson,Kansas
12782,72117,PR,Rincón,Puerto Rico
12783,30005,MT,Blaine,Montana
12789,22021,LA,Caldwell,Louisiana
12794,29151,MO,Osage,Missouri
12797,21147,KY,McCreary,Kentucky
12807,5073,AR,Lafayette,Arkansas
12822,27173,MN,Yellow Medicine,Minnesota
12823,8073,CO,Lincoln,Colorado
12841,17155,IL,Putnam,Illinois
12851,29005,MO,Atchison,Missouri
12868,47175,TN,Van Buren,Tennessee
12869,47135,TN,Perry,Tennessee
12880,26089,MI,Leelanau,Michigan
12881,12067,FL,Lafayette,Florida
12902,13079,GA,Crawford,Georgia
12913,47083,TN,Houston,Tennessee
12985,46107,SD,Potter,South Dakota
13000,2198,AK,Prince of Wales-Hyder,Alaska
13005,31123,NE,Morrill,Nebraska
13025,29041,MO,Chariton,Missouri
13056,21057,KY,Cumberland,Kentucky
13069,38027,ND,Eddy,North Dakota
13074,54043,WV,Lincoln,West Virginia
13123,5097,AR,Montgomery,Arkansas
13131,48271,TX,Kinney,Texas
13144,55051,WI,Iron,Wisconsin
13145,55077,WI,Marquette,Wisconsin
13163,48295,TX,Lipscomb,Texas
13167,31135,NE,Perkins,Nebraska
13169,53023,WA,Garfield,Washington
13176,46137,SD,Ziebach,South Dakota
13182,51125,VA,Nelson,Virginia
13193,46053,SD,Gregory,South Dakota
13226,13025,GA,Brantley,Georgia
13228,20081,KS,Haskell,Kansas
13229,55013,WI,Burnett,Wisconsin
13232,5129,AR,Searcy,Arkansas
13237,31035,NE,Clay,Nebraska
13251,51051,VA,Dickenson,Virginia
13260,29103,MO,Knox,Missouri
13267,20007,KS,Barber,Kansas
13289,51079,VA,Greene,Virginia
13294,48379,TX,Rains,Texas
13303,20047,KS,Edwards,Kansas
13357,38067,ND,Pembina,North Dakota
13365,26135,MI,Oscoda,Michigan
13372,8009,CO,Baca,Colorado
13375,48327,TX,Menard,Texas
13382,31051,NE,Dixon,Nebraska
13384,5013,AR,Calhoun,Arkansas
13389,31125,NE,Nance,Nebraska
13405,12077,FL,Liberty,Florida
13421,20119,KS,Meade,Kansas
13448,27155,MN,Traverse,Minnesota
13476,29185,MO,St. Clair,Missouri
